x,l1i,y_err_hi,y_err_lo,x_err
29965.533333333336,3.8438,0.04390000000000009,0.02459999999999991,62.10067095719158
34882.86666666667,3.693199999999999,0.11110000000000082,0.08899999999999955,41.72497253843794
39824.86666666666,3.5733333333333337,0.08216666666666651,0.0960333333333333,40.898573732262996
44955.56666666667,3.5254000000000003,0.33919999999999982,0.25759999999999991,156.96866991006016
50099.53333333333,3.442533333333333,0.22226666666666733,0.319833333333333,84.62631584403049
55400.573333333334,4.805013333333332,0.18528666666666777,1.3621133333333324,1248.438488102122
58911.73333333333,4.671616666666666,0.2576833333333343,0.8649166666666661,992.2045084893879
