x,cpu,y_err_hi,y_err_lo,x_err
30011.666666666668,3.7212,0.07929999999999973,0.10120000000000028,16.149716199776407
34998.06666666667,3.7213333333333334,0.022666666666666516,0.038433333333333396,47.34272207354931
39943.4,3.6435999999999997,0.16730000000000017,0.11829999999999972,40.74702443123718
44997.53333333333,3.6112666666666664,0.06993333333333339,0.08806666666666661,91.80769757124665
49957.30000000001,3.3967666666666663,0.1653333333333335,0.25216666666666654,96.22115152085577
55317.15,4.849339285714286,0.13546071428571485,1.0575392857142851,993.6544546195051
58402.5375,4.8517624999999995,0.026537500000000363,0.029962499999999635,591.3875860755663
