x,Core_1_Thread_1,y_err_hi,y_err_lo,x_err
4941.666666666667,0.47936666666666666,0.010833333333333306,0.011166666666666658,31.05758093176837
9984.733333333335,0.5301999999999999,0.00780000000000014,0.01309999999999989,49.90965170518914
14992.199999999999,0.5767666666666668,0.0016333333333332645,0.003066666666666662,23.700632902941575
19961.733333333334,0.6077333333333333,0.008966666666666678,0.005633333333333379,24.87756686923552
24952.466666666664,0.6390333333333333,0.005966666666666676,0.004033333333333333,81.53878422771244
29978.5,0.6647,0.009400000000000075,0.005800000000000027,64.0353808452792
35034.73333333333,0.6727,0.010099999999999998,0.009999999999999898,92.01007191244562
39898.8,0.6794666666666668,0.008133333333333215,0.009466666666666734,62.621801315518525
45047.0,0.6791999999999999,0.005300000000000082,0.007399999999999962,125.56703389026869
50056.5,0.6811333333333334,0.002466666666666617,0.0035333333333333883,51.437048904461044
55037.46666666667,0.6739,0.007800000000000029,0.005600000000000049,122.71680134901227
59886.53333333333,0.6700666666666666,0.0014333333333333975,0.0011666666666666492,108.30961791703301
64971.0,0.6575333333333333,0.004966666666666675,0.005333333333333301,66.91815897048899
69940.2,0.6459333333333332,0.011566666666666725,0.009133333333333327,201.36067143312457
75067.2,0.6580333333333334,0.005866666666666576,0.007133333333333436,102.47087391058926
80004.40000000001,0.6457333333333334,0.006266666666666643,0.004233333333333422,64.31578344388103
84926.23333333334,0.6326666666666666,0.009433333333333405,0.004866666666666686,90.7474701208451
89944.93333333333,0.6390666666666667,0.010033333333333339,0.0075666666666667215,16.318496662781957
95321.09999999999,0.7773249999999999,0.2827749999999999,0.15202499999999997,744.463914504931
99568.9125,1.024575,0.12202499999999999,0.223275,1129.2174853263073
